timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
13/04/2016 17:00,3680,16.0,16.0,39.0,9.0,1,0,0,0
25/10/2016 13:00,1365,13.0,13.0,72.0,6.0,4,0,0,2
06/06/2015 17:00,2850,19.5,19.5,36.0,27.5,1,0,1,1
25/10/2015 20:00,609,8.0,6.0,76.0,9.0,1,0,1,2
20/12/2015 18:00,636,11.0,11.0,82.0,16.0,7,0,1,3
25/05/2016 11:00,950,11.0,11.0,77.0,12.0,3,0,0,0
23/07/2015 10:00,1357,18.0,18.0,60.0,14.0,2,0,0,1
26/10/2016 14:00,1482,16.5,16.5,63.5,22.0,2,0,0,2
17/02/2015 06:00,506,4.0,1.0,81.0,13.0,1,0,0,3
22/04/2016 10:00,1083,10.5,9.0,71.5,25.0,3,0,0,0
29/09/2015 21:00,833,14.0,14.0,77.0,16.0,2,0,0,2
07/03/2016 23:00,184,4.0,2.5,70.0,6.5,1,0,0,0
27/02/2015 05:00,81,3.0,-1.0,78.0,17.0,1,0,0,3
09/03/2015 09:00,1794,9.0,6.0,73.5,17.0,2,0,0,0
29/01/2015 23:00,314,3.0,-2.0,75.0,25.0,3,0,0,3
21/03/2016 23:00,253,6.5,6.0,73.5,5.0,1,0,0,0
08/05/2015 03:00,65,10.0,9.0,76.0,8.0,2,0,0,0
08/04/2016 11:00,947,11.5,11.5,67.0,10.0,3,0,0,0
15/08/2016 13:00,1926,22.0,21.5,48.5,18.5,2,0,0,1
02/03/2015 23:00,207,5.0,1.0,70.0,20.5,1,0,0,0
05/11/2015 10:00,914,16.0,16.0,88.0,14.0,3,0,0,2
11/03/2016 18:00,2115,6.5,4.0,78.5,13.0,1,0,0,0
25/01/2015 07:00,108,2.0,-2.0,87.0,15.0,1,0,1,3
29/06/2015 08:00,4393,18.5,18.5,60.0,7.0,1,0,0,1
20/01/2015 00:00,85,1.0,0.0,87.0,3.0,3,0,0,3
06/02/2016 20:00,171,10.0,7.0,79.0,29.0,7,0,1,3
26/02/2015 19:00,1349,7.5,4.5,64.0,18.5,1,0,0,3
09/08/2016 13:00,1961,19.0,19.0,41.5,20.5,1,0,0,1
21/11/2015 02:00,176,4.5,-0.5,75.5,28.5,7,0,1,2
12/03/2016 22:00,383,5.0,4.5,93.0,5.0,1,0,1,0
22/11/2016 21:00,754,9.0,8.5,82.0,3.0,2,0,0,2
17/05/2015 13:00,3122,16.0,16.0,45.0,23.0,2,0,1,0
15/05/2015 12:00,1565,12.0,12.0,60.5,11.0,3,0,0,0
05/03/2015 20:00,816,9.0,6.0,62.0,21.0,3,0,0,0
08/04/2015 12:00,1396,15.5,15.5,63.0,5.0,2,0,0,0
03/08/2015 07:00,2034,19.0,19.0,75.5,20.0,3,0,0,1
29/02/2016 03:00,24,3.0,1.0,81.0,7.0,2,0,0,3
02/07/2015 16:00,2412,26.0,26.0,51.0,18.5,1,0,0,1
18/02/2015 23:00,325,6.0,3.0,81.0,17.0,1,0,0,3
03/03/2016 04:00,35,6.0,1.0,68.5,35.0,4,0,0,0
18/01/2016 23:00,181,0.0,-2.0,80.0,6.0,1,0,0,3
09/08/2016 17:00,4447,20.0,20.0,39.0,19.5,1,0,0,1
30/01/2015 08:00,3090,2.0,-2.5,90.0,18.5,3,0,0,3
25/04/2016 23:00,260,5.0,2.5,81.0,11.0,1,0,0,0
20/08/2016 11:00,1501,17.5,17.5,78.0,29.0,2,0,1,1
20/06/2015 18:00,1039,17.5,17.5,91.0,2.0,7,0,1,1
03/03/2016 09:00,2000,5.5,1.5,68.0,19.5,2,0,0,0
10/05/2015 13:00,2946,18.0,18.0,52.0,21.0,2,0,1,0
26/04/2015 03:00,92,10.0,8.5,94.0,12.0,26,0,1,0
27/02/2016 05:00,76,4.0,1.5,70.0,10.0,2,0,1,3
16/12/2016 22:00,679,10.0,10.0,88.0,4.0,3,0,0,3
16/10/2015 14:00,1304,14.0,14.0,72.0,19.0,3,0,0,2
14/04/2016 20:00,1151,14.0,14.0,53.0,11.0,1,0,0,0
04/11/2015 02:00,62,11.5,11.5,100.0,5.5,7,0,0,2
15/07/2015 04:00,47,18.0,18.0,88.0,12.0,3,0,0,1
22/03/2015 17:00,1469,6.5,4.5,68.5,11.0,3,0,1,0
08/12/2016 03:00,66,12.0,12.0,77.0,10.0,1,0,0,3
09/02/2015 07:00,1730,5.0,2.0,87.0,11.0,3,0,0,3
14/02/2015 07:00,147,6.0,5.5,96.5,5.0,3,0,1,3
27/10/2016 08:00,4357,11.0,11.0,88.0,14.0,3,0,0,2
22/11/2016 07:00,2055,11.0,11.0,72.0,25.0,7,0,0,2
04/06/2015 20:00,1900,17.5,17.5,62.0,18.5,1,0,0,1
10/01/2016 01:00,192,7.0,3.0,76.0,23.0,1,0,1,3
07/11/2015 15:00,1111,17.0,17.0,85.5,28.0,7,0,1,2
08/12/2015 10:00,843,14.0,14.0,82.0,19.5,2,0,0,3
20/12/2016 09:00,2015,5.0,2.0,81.0,14.0,2,0,0,3
09/01/2016 01:00,201,9.0,6.5,84.5,16.0,7,0,1,3
03/10/2016 16:00,2420,18.0,18.0,40.0,12.0,1,0,0,2
31/05/2016 21:00,522,13.0,13.0,88.0,16.0,3,0,0,0
10/10/2015 12:00,2476,16.0,16.0,72.0,17.0,2,0,1,2
08/07/2016 17:00,3987,22.0,22.0,53.0,32.5,2,0,0,1
01/06/2015 09:00,2077,13.5,13.5,53.0,23.0,2,0,0,1
13/09/2015 15:00,2443,16.5,16.5,59.0,18.0,2,0,1,2
29/01/2015 00:00,122,3.0,-2.0,75.0,26.0,2,0,0,3
10/11/2016 14:00,744,10.5,9.0,67.0,20.5,2,0,0,2
19/08/2016 09:00,1545,18.0,18.0,83.0,9.0,2,0,0,1
26/07/2016 00:00,357,19.0,19.0,62.0,16.0,4,0,0,1
13/01/2015 12:00,1019,9.5,6.5,64.0,20.5,7,0,0,3
08/11/2016 03:00,35,3.0,0.0,87.0,11.0,4,0,0,2
26/11/2015 09:00,2217,9.0,8.0,87.0,9.0,2,0,0,2
25/06/2016 23:00,529,16.0,16.0,77.0,17.5,1,0,1,1
29/02/2016 12:00,924,8.5,7.0,51.5,10.0,3,0,0,3
25/04/2015 12:00,1986,16.0,16.0,63.0,23.0,3,0,1,0
28/11/2016 19:00,1608,5.0,2.0,73.0,16.0,1,0,0,2
22/01/2016 05:00,87,6.0,3.0,73.5,13.0,2,0,0,3
11/10/2015 12:00,2469,14.0,14.0,63.0,19.5,2,0,1,2
16/08/2016 13:00,1754,22.5,22.5,48.5,17.5,2,0,0,1
05/08/2015 03:00,61,16.0,16.0,72.0,9.0,1,0,0,1
16/09/2015 14:00,228,14.0,14.0,91.0,17.5,7,0,0,2
12/09/2015 13:00,2560,21.0,21.0,51.5,24.0,2,0,1,2
23/09/2015 05:00,102,10.5,9.5,85.0,18.5,1,0,0,2
11/12/2015 15:00,847,10.0,6.5,76.0,28.5,7,0,0,3
21/10/2016 07:00,2087,10.0,8.0,88.0,12.0,2,0,0,2
21/07/2016 10:00,1315,20.5,20.5,62.0,8.5,2,0,0,1
16/05/2015 14:00,2835,18.0,18.0,43.0,22.0,2,0,1,0
26/12/2015 17:00,549,14.0,14.0,72.0,31.5,3,0,1,3
18/09/2016 19:00,1421,19.0,19.0,66.0,6.5,3,0,1,2
25/11/2016 07:00,1904,7.0,4.5,71.0,14.0,1,0,0,2
14/03/2016 08:00,3674,5.0,1.0,76.0,22.0,3,0,0,0
07/04/2015 20:00,1138,13.0,13.0,69.5,13.0,1,0,0,0
02/06/2015 04:00,57,14.0,14.0,82.0,32.0,3,0,0,1
25/04/2015 21:00,485,13.5,13.5,79.5,15.0,7,0,1,0
29/08/2016 10:00,1440,19.5,19.5,66.0,14.0,2,1,0,1
03/07/2015 23:00,712,18.5,18.5,83.0,24.0,7,0,0,1
26/10/2015 03:00,42,8.0,6.0,93.0,12.0,3,0,0,2
18/07/2016 20:00,2361,25.5,26.0,59.5,17.0,1,0,0,1
19/01/2016 16:00,1350,4.0,4.0,42.0,0.0,1,0,0,3
12/12/2016 21:00,667,12.0,12.0,82.0,18.0,1,0,0,3
08/05/2015 05:00,115,10.0,10.0,76.0,5.0,1,0,0,0
10/11/2015 14:00,1011,16.0,16.0,80.0,26.0,3,0,0,2
09/02/2015 22:00,410,3.0,3.0,93.0,2.0,2,0,0,3
03/11/2016 20:00,999,10.0,8.0,71.0,16.0,1,0,0,2
08/12/2016 19:00,1684,13.0,13.0,88.0,16.0,3,0,0,3
18/12/2015 17:00,2224,13.0,13.0,82.0,18.0,2,0,0,3
04/11/2015 08:00,2086,12.5,12.5,97.0,6.5,7,0,0,2
22/10/2015 08:00,4461,13.5,13.5,79.5,16.0,3,0,0,2
15/08/2015 22:00,828,18.0,18.0,52.0,5.0,1,0,1,1
28/08/2016 22:00,926,18.0,18.0,83.0,13.0,2,0,1,1
05/01/2016 05:00,86,9.0,8.0,84.5,8.0,2,0,0,3
06/01/2016 22:00,393,6.0,4.0,93.0,9.0,2,0,0,3
05/10/2015 09:00,2088,16.0,16.0,88.0,15.0,3,0,0,2
06/10/2015 20:00,985,16.0,16.0,88.0,8.0,7,0,0,2
01/08/2016 18:00,2767,17.0,17.0,75.0,18.5,7,0,0,1
11/09/2016 18:00,3397,20.0,20.0,47.5,16.0,1,0,1,2
18/12/2015 07:00,1535,13.0,13.0,82.0,13.0,3,0,0,3
04/04/2016 19:00,1738,11.5,11.5,74.5,14.0,2,0,0,0
24/03/2015 07:00,2081,6.0,4.0,81.0,8.0,2,0,0,0
07/07/2015 05:00,159,17.0,17.0,68.0,11.0,1,0,0,1
19/08/2015 08:00,4502,17.5,17.5,70.5,14.0,2,0,0,1
19/10/2016 07:00,2517,11.0,11.0,77.0,22.0,1,0,0,2
28/04/2016 02:00,40,5.0,3.0,87.0,9.0,1,0,0,0
03/04/2016 09:00,694,10.5,9.5,76.5,10.0,2,0,1,0
07/12/2015 17:00,2886,12.0,12.0,85.0,12.0,1,0,0,3
09/08/2015 12:00,3371,25.5,25.5,38.0,13.0,1,0,1,1
31/07/2016 11:00,3004,20.0,20.0,46.0,12.0,2,0,1,1
06/12/2015 00:00,446,13.0,13.0,65.0,35.0,4,0,1,3
25/12/2016 08:00,362,12.0,12.0,82.0,28.0,4,0,1,3
15/08/2016 19:00,3011,19.0,19.0,60.0,23.0,1,0,0,1
06/01/2015 22:00,344,4.5,1.5,81.0,13.0,1,0,0,3
25/09/2015 02:00,170,12.0,12.0,82.0,15.0,1,0,0,2
10/08/2015 03:00,59,18.0,18.0,83.0,17.0,4,0,0,1
23/06/2016 19:00,1930,20.0,20.0,91.0,12.0,3,0,0,1
02/10/2016 18:00,2103,15.5,15.5,55.5,10.0,2,0,1,2
15/08/2015 02:00,285,16.0,16.0,88.0,12.0,1,0,1,1
25/11/2016 10:00,1107,9.5,7.0,60.0,18.0,1,0,0,2
20/09/2015 19:00,1272,17.0,17.0,70.5,17.0,2,0,1,2
07/12/2016 04:00,62,11.0,11.0,91.0,6.5,1,0,0,3
01/05/2015 04:00,30,6.5,5.0,78.5,9.0,1,0,0,0
20/04/2015 22:00,492,8.5,6.5,73.5,13.0,1,0,0,0
01/08/2016 16:00,1453,18.0,18.0,66.0,14.0,2,0,0,1
28/09/2015 21:00,693,14.5,14.5,74.5,16.0,4,0,0,2
17/01/2016 11:00,879,3.0,0.5,81.0,8.0,4,0,1,3
07/05/2015 06:00,678,10.5,9.0,79.5,19.5,2,0,0,0
02/09/2015 06:00,674,11.5,11.5,91.0,9.0,2,0,0,2
03/11/2016 01:00,129,5.0,4.0,84.0,6.0,1,0,0,2
14/03/2015 19:00,768,6.5,3.5,63.5,16.0,4,0,1,0
11/08/2016 02:00,115,16.5,16.5,70.0,17.0,7,0,0,1
08/12/2016 17:00,2693,13.0,13.0,88.0,18.0,3,0,0,3
08/06/2015 13:00,1346,17.0,17.0,42.0,18.0,1,0,0,1
21/01/2015 14:00,701,3.0,-1.0,87.0,17.0,4,0,0,3
13/03/2015 04:00,57,8.0,5.5,66.0,14.0,1,0,0,0
24/08/2015 04:00,58,14.5,14.5,88.0,7.5,7,0,0,1
11/10/2016 08:00,4986,7.5,7.0,87.0,3.0,2,0,0,2
20/07/2015 05:00,129,17.0,17.0,77.0,5.0,4,0,0,1
04/06/2016 07:00,272,13.0,13.0,94.0,7.5,3,0,1,1
05/11/2016 00:00,308,6.5,4.5,87.0,11.0,1,0,1,2
21/09/2016 16:00,2492,22.0,21.0,47.0,18.0,2,0,0,2
27/12/2015 09:00,289,14.5,14.5,85.0,26.0,7,0,1,3
29/05/2015 16:00,1590,13.5,13.5,61.0,27.0,2,0,0,0
08/04/2015 09:00,1849,11.0,11.0,77.0,0.0,2,0,0,0
26/03/2015 18:00,2399,11.0,11.0,48.5,23.0,2,0,0,0
03/05/2016 10:00,1089,12.5,12.5,45.5,15.0,2,0,0,0
21/02/2016 16:00,1320,15.0,15.0,72.0,34.0,3,0,1,3
07/04/2016 05:00,94,6.0,2.0,73.5,26.0,3,0,0,0
15/05/2016 07:00,227,9.5,9.0,66.5,3.0,1,0,1,0
13/07/2015 10:00,766,18.0,18.0,88.0,13.0,7,0,0,1
08/03/2015 16:00,1489,12.5,12.5,74.5,21.0,2,0,1,0
24/03/2015 03:00,27,6.5,4.5,81.5,12.0,7,0,0,0
31/10/2016 14:00,1616,17.0,17.0,73.0,8.0,1,0,0,2
16/03/2016 04:00,33,7.0,4.0,93.0,17.0,3,0,0,0
23/02/2016 14:00,953,8.5,6.0,58.0,15.0,2,0,0,3
11/02/2016 18:00,2594,7.0,6.0,57.0,7.0,1,0,0,3
27/01/2015 02:00,30,5.0,2.0,76.0,14.0,1,0,0,3
08/04/2016 13:00,1306,12.0,12.0,58.0,10.0,3,0,0,0
06/03/2016 03:00,94,3.0,-0.5,81.0,14.0,1,0,1,0
05/05/2016 10:00,1351,17.5,17.5,38.0,16.0,1,0,0,0
06/02/2016 11:00,1104,12.0,12.0,72.0,40.0,3,0,1,3
19/10/2016 14:00,1268,14.0,14.0,59.0,13.0,2,0,0,2
11/07/2015 09:00,1237,22.0,22.0,55.0,19.0,2,0,1,1
14/01/2015 22:00,344,9.5,5.5,76.5,39.0,7,0,0,3
12/12/2016 01:00,75,6.0,4.0,93.0,8.0,1,0,0,3
07/12/2015 18:00,2952,12.0,12.0,82.0,16.0,1,0,0,3
09/12/2015 12:00,1141,12.0,12.0,63.0,21.5,2,0,0,3
31/05/2015 13:00,695,15.5,15.5,82.5,24.0,7,0,1,0
26/01/2015 00:00,115,8.0,5.0,87.0,19.0,7,0,0,3
08/12/2015 05:00,96,13.0,13.0,88.0,16.0,7,0,0,3
27/02/2016 00:00,350,4.5,2.5,75.5,8.5,1,0,1,3
22/01/2016 23:00,388,8.5,5.5,79.0,19.5,1,0,0,3
03/07/2015 10:00,1453,21.5,21.0,48.5,14.0,1,0,0,1
18/07/2016 21:00,1787,24.5,24.5,63.0,14.0,1,0,0,1
01/10/2015 07:00,2380,11.0,11.0,88.0,11.0,1,0,0,2
25/03/2016 05:00,61,9.0,6.5,90.5,15.0,7,1,0,0
22/04/2015 14:00,1257,13.5,13.5,69.5,24.0,3,0,0,0
20/03/2016 06:00,91,5.5,3.0,90.0,10.0,4,0,1,0
18/12/2016 05:00,81,8.0,7.5,93.0,5.0,4,0,1,3
12/02/2016 09:00,1905,6.0,3.0,84.0,18.0,3,0,0,3
03/12/2015 06:00,607,13.0,13.0,77.0,15.0,2,0,0,3
09/12/2015 16:00,1497,11.0,11.0,74.5,20.5,2,0,0,3
02/06/2015 12:00,968,16.5,16.5,80.0,35.0,4,0,0,1
06/06/2016 16:00,2430,22.0,21.0,45.5,19.0,1,0,0,1
19/03/2015 16:00,1418,8.0,5.0,76.0,17.0,3,0,0,0
11/07/2015 14:00,3519,24.0,24.0,44.0,21.5,2,0,1,1
13/06/2016 04:00,89,15.5,15.5,88.0,16.0,2,0,0,1
27/10/2015 20:00,1209,15.0,15.0,82.0,11.0,1,0,0,2
22/07/2016 16:00,1943,24.0,24.0,54.0,11.0,7,0,0,1
13/11/2016 20:00,520,8.0,7.0,82.0,6.0,1,0,1,2
07/11/2015 14:00,884,17.5,17.5,85.5,34.0,7,0,1,2
08/02/2015 19:00,510,5.0,2.5,78.5,11.0,1,0,1,3
31/10/2015 22:00,644,10.5,10.5,94.0,2.0,1,0,1,2
15/12/2015 21:00,535,13.0,13.0,91.0,10.0,7,0,0,3
26/04/2015 20:00,782,10.0,9.0,71.0,8.0,1,0,1,0
30/09/2015 23:00,474,13.0,13.0,82.0,6.5,1,0,0,2
24/03/2015 01:00,74,8.0,6.0,79.0,12.0,4,0,0,0
24/12/2016 17:00,411,10.0,6.5,71.0,30.5,2,0,1,3
24/02/2016 17:00,2756,6.5,5.0,47.5,7.0,1,0,0,3
22/03/2016 13:00,1361,13.0,13.0,44.0,4.0,1,0,0,0
27/05/2015 08:00,4348,11.5,11.5,65.0,12.0,2,0,0,0
20/01/2015 09:00,1818,0.0,-3.0,93.0,9.0,1,0,0,3
04/01/2015 08:00,131,1.5,-1.0,96.5,8.0,4,0,1,3
13/06/2015 00:00,633,17.0,17.0,88.0,8.5,2,0,1,1
16/05/2016 02:00,61,11.0,11.0,77.0,6.5,4,0,0,0
04/02/2016 11:00,747,12.5,12.5,74.5,28.0,3,0,0,3
17/01/2016 10:00,698,2.5,0.5,84.0,6.5,4,0,1,3
21/07/2016 18:00,4478,24.0,24.0,44.0,6.5,1,0,0,1
28/12/2016 16:00,1077,4.5,2.5,96.5,7.0,1,0,0,3
21/08/2015 13:00,1714,26.0,26.0,51.0,22.0,2,0,0,1
14/09/2016 19:00,2999,24.5,24.5,54.0,10.0,1,0,0,2
19/06/2015 03:00,132,14.0,14.0,63.0,9.0,1,0,0,1
21/09/2015 19:00,1528,15.0,15.0,88.0,14.0,2,0,0,2
17/12/2015 21:00,705,13.0,13.0,82.0,17.0,2,0,0,3
02/02/2016 23:00,238,5.5,1.5,73.5,19.5,1,0,0,3
29/02/2016 17:00,2868,7.0,5.0,57.0,12.0,2,0,0,3
14/03/2016 18:00,2801,7.0,3.5,63.5,22.0,1,0,0,0
24/11/2015 06:00,368,10.0,7.5,91.0,18.5,7,0,0,2
13/09/2016 10:00,1311,25.5,25.5,57.5,17.0,1,0,0,2
23/12/2016 00:00,237,8.0,5.5,87.0,14.0,1,0,0,3
04/12/2015 21:00,603,12.5,12.5,69.5,27.0,3,0,0,3
27/09/2015 11:00,2085,16.0,16.0,68.0,18.0,3,0,1,2
22/01/2015 07:00,1677,2.0,2.0,81.0,2.0,3,0,0,3
16/11/2015 02:00,44,14.5,14.5,72.5,28.0,7,0,0,2
03/08/2016 16:00,2519,23.0,23.0,53.0,28.0,2,0,0,1
25/06/2015 11:00,1284,21.5,21.0,50.0,12.0,2,0,0,1
29/08/2015 20:00,266,18.0,18.0,85.5,2.0,7,0,1,1
26/12/2016 13:00,1086,9.0,5.5,54.0,27.0,1,1,0,3
01/06/2016 21:00,765,12.0,12.0,94.0,21.0,3,0,0,1
11/09/2015 04:00,67,13.0,13.0,94.0,9.0,1,0,0,2
16/09/2016 14:00,724,16.0,16.0,83.0,23.0,7,0,0,2
03/07/2016 08:00,498,16.0,16.0,68.0,13.0,1,0,1,1
15/05/2016 11:00,2296,14.5,14.5,48.0,16.5,3,0,1,0
11/08/2015 07:00,2365,16.0,16.0,70.0,3.0,2,0,0,1
25/08/2015 20:00,1246,18.0,18.0,78.0,24.0,2,0,0,1
03/12/2015 00:00,129,13.0,13.0,82.0,24.0,1,0,0,3
22/06/2015 10:00,872,15.0,15.0,68.0,20.0,7,0,0,1
23/09/2015 06:00,650,10.0,8.0,88.0,14.0,1,0,0,2
06/09/2015 03:00,204,10.0,10.0,79.0,6.0,1,0,1,2
20/07/2015 06:00,716,18.0,18.0,75.5,6.5,3,0,0,1
18/06/2016 00:00,280,14.0,14.0,88.0,9.0,7,0,1,1
06/01/2015 18:00,2610,7.0,4.0,71.0,17.5,1,0,0,3
14/07/2016 04:00,61,13.0,13.0,82.0,14.0,7,0,0,1
17/05/2016 17:00,4203,17.0,17.0,54.0,20.0,2,0,0,0
08/12/2015 11:00,678,14.0,14.0,82.0,18.0,2,0,0,3
08/05/2015 09:00,2149,12.5,12.5,65.0,7.0,1,0,0,0
10/04/2015 17:00,3751,20.0,20.0,39.0,16.0,1,0,0,0
21/10/2016 00:00,279,10.0,8.0,88.0,14.0,1,0,0,2
27/02/2015 04:00,43,3.0,-1.0,75.0,16.0,1,0,0,3
22/12/2016 06:00,365,6.0,3.5,96.5,12.0,1,0,0,3
31/07/2015 08:00,3874,15.5,15.5,67.5,6.0,1,0,0,1
24/11/2016 11:00,909,11.0,11.0,77.0,20.5,3,0,0,2
22/06/2015 07:00,1691,13.0,13.0,88.0,19.0,2,0,0,1
14/09/2015 11:00,545,17.5,17.5,80.5,13.0,7,0,0,2
20/09/2015 07:00,213,11.5,11.5,91.0,8.0,1,0,1,2
24/03/2016 12:00,1178,11.0,11.0,67.0,21.0,2,0,0,0
30/09/2016 19:00,1545,16.0,16.0,68.0,13.0,1,0,0,2
18/09/2015 06:00,606,13.0,13.0,88.0,5.5,1,0,0,2
03/02/2015 16:00,1178,4.0,1.0,81.0,15.0,2,0,0,3
02/07/2015 23:00,785,19.0,19.0,68.0,13.0,1,0,0,1
27/05/2015 11:00,1248,16.5,16.5,43.5,11.0,1,0,0,0
10/01/2015 20:00,556,6.0,2.0,57.0,25.0,1,0,1,3
07/11/2015 07:00,222,17.0,17.0,85.5,28.0,7,0,1,2
21/03/2015 22:00,345,6.0,3.5,81.0,12.0,3,0,1,0
23/12/2015 22:00,391,12.0,12.0,72.0,22.0,2,0,0,3
18/05/2015 22:00,520,10.5,9.0,62.5,28.0,2,0,0,0
07/08/2016 05:00,141,19.0,19.0,83.0,19.5,4,0,1,1
09/05/2015 09:00,960,15.0,15.0,59.0,35.0,3,0,1,0
17/10/2016 04:00,52,13.0,13.0,82.0,11.0,1,0,0,2
22/02/2015 10:00,871,5.5,1.5,70.5,19.5,1,0,1,3
26/05/2015 00:00,252,14.0,14.0,67.0,10.0,1,0,0,0
15/09/2016 03:00,81,18.5,18.5,80.5,2.0,1,0,0,2
26/05/2015 14:00,1622,18.0,18.0,49.0,18.5,3,0,0,0
22/07/2016 23:00,1026,19.0,19.0,68.0,6.0,1,0,0,1
05/06/2016 04:00,169,12.0,12.0,94.0,6.5,2,0,1,1
08/08/2016 23:00,479,17.0,17.0,47.0,15.0,1,0,0,1
13/05/2016 04:00,61,12.0,12.0,88.0,13.0,4,0,0,0
23/11/2016 18:00,3081,10.0,7.5,82.0,19.5,3,0,0,2
22/12/2015 07:00,1055,15.0,15.0,77.0,34.0,3,0,0,3
16/10/2016 23:00,210,14.5,14.5,91.0,9.0,7,0,1,2
26/11/2015 01:00,117,7.5,6.0,90.0,7.5,1,0,0,2
08/09/2016 12:00,1755,23.0,23.0,45.5,27.0,2,0,0,2
15/09/2016 20:00,1586,21.5,21.5,71.0,16.0,2,0,0,2
26/01/2016 17:00,1581,11.0,11.0,85.0,33.0,7,0,0,3
09/02/2015 15:00,980,9.5,8.5,64.0,9.0,2,0,0,3
22/01/2015 03:00,37,2.0,1.0,87.0,5.5,4,0,0,3
07/04/2015 13:00,1388,15.5,15.5,51.5,5.0,1,0,0,0
23/03/2016 12:00,1077,10.0,10.0,58.0,6.0,3,0,0,0
11/02/2015 07:00,1796,5.0,3.0,81.0,8.0,3,0,0,3
03/06/2015 20:00,1576,18.0,18.0,44.5,12.0,1,0,0,1
05/01/2016 04:00,37,9.0,7.5,87.0,10.0,2,0,0,3
14/12/2016 14:00,1211,14.0,14.0,67.0,14.0,1,0,0,3
01/02/2016 10:00,806,13.0,13.0,72.0,33.0,3,0,0,3
31/10/2016 13:00,1588,16.5,16.5,70.0,9.0,1,0,0,2
21/06/2015 15:00,2777,19.5,19.5,47.5,26.0,2,0,1,1
05/05/2015 05:00,106,16.0,16.0,88.0,15.0,3,0,0,0
30/12/2015 10:00,778,14.0,14.0,59.0,28.0,1,0,0,3
06/10/2015 13:00,1159,19.0,19.0,73.0,16.0,2,0,0,2
13/04/2016 13:00,1319,17.0,17.0,34.5,12.0,1,0,0,0
29/08/2015 06:00,164,16.0,16.0,83.0,6.0,1,0,1,1
07/10/2015 06:00,713,15.0,15.0,94.0,17.0,3,0,0,2
23/05/2015 18:00,1911,14.5,14.5,59.0,16.0,3,0,1,0
28/10/2016 09:00,2256,13.5,13.5,77.0,19.5,1,0,0,2
28/01/2016 04:00,40,5.5,2.5,73.5,14.0,1,0,0,3
27/05/2016 02:00,121,11.0,11.0,88.0,13.0,1,0,0,0
30/10/2016 09:00,947,10.0,10.0,97.0,2.0,4,0,1,2
08/02/2015 16:00,1502,7.5,6.5,66.5,6.5,2,0,1,3
18/04/2016 02:00,37,7.0,5.0,59.0,12.0,1,0,0,0
30/12/2016 00:00,122,0.5,0.5,96.5,3.0,7,0,0,3
16/11/2016 00:00,133,14.0,14.0,88.0,17.0,3,0,0,2
30/06/2015 10:00,1445,24.5,23.5,33.0,14.0,1,0,0,1
10/10/2016 06:00,670,8.0,7.0,87.0,7.0,1,0,0,2
05/12/2016 13:00,1031,7.0,5.0,81.0,12.0,1,0,0,3
08/07/2015 15:00,1749,20.0,20.0,58.5,25.0,2,0,0,1
26/05/2015 13:00,1575,17.0,17.0,49.0,12.0,2,0,0,0
20/12/2016 18:00,2299,6.0,3.5,81.0,13.0,1,0,0,3
22/08/2016 09:00,1999,19.0,19.0,75.5,22.0,2,0,0,1
09/07/2015 09:00,4832,15.0,15.0,59.0,16.0,2,0,0,1
26/03/2015 02:00,49,6.0,3.5,81.0,11.0,1,0,0,0
28/10/2016 00:00,331,14.0,14.0,72.0,24.0,4,0,0,2
22/03/2015 00:00,318,6.0,3.5,71.0,14.0,4,0,1,0
16/09/2016 20:00,1025,16.5,16.5,66.0,20.0,2,0,0,2
12/06/2015 04:00,93,13.0,13.0,82.0,6.5,3,0,0,1
24/10/2015 06:00,150,13.0,13.0,72.0,8.0,3,0,1,2
01/03/2016 17:00,2852,12.0,12.0,74.5,33.5,3,0,0,0
07/05/2015 04:00,51,11.0,11.0,77.0,20.0,4,0,0,0
27/02/2015 08:00,3398,3.5,0.5,78.0,14.0,1,0,0,3
10/01/2015 06:00,69,13.0,13.0,82.0,35.0,7,0,1,3
26/04/2015 00:00,461,12.0,12.0,88.0,12.0,4,0,1,0
24/08/2015 11:00,303,15.5,15.5,91.0,9.0,7,0,0,1
10/01/2015 08:00,321,14.0,14.0,74.5,40.0,3,0,1,3
01/04/2016 09:00,1911,9.0,7.5,64.5,8.0,1,0,0,0
15/05/2016 18:00,2652,16.0,16.0,42.0,16.0,1,0,1,0
21/07/2016 08:00,4733,18.0,18.0,73.0,11.0,2,0,0,1
18/11/2015 20:00,1045,13.5,13.5,69.5,30.0,2,0,0,2
05/10/2016 03:00,45,14.0,14.0,72.0,23.0,1,0,0,2
15/04/2015 15:00,1888,24.0,23.0,29.5,20.5,1,0,0,0
01/06/2016 03:00,76,13.0,13.0,88.0,10.0,7,0,0,1
27/09/2015 13:00,2765,18.5,18.5,54.0,22.0,2,0,1,2
18/07/2015 09:00,1216,18.5,18.5,51.0,16.0,2,0,1,1
04/05/2016 20:00,1493,14.5,14.5,23.0,11.0,1,0,0,0
17/02/2016 20:00,328,5.0,2.5,90.0,10.0,7,0,0,3
23/06/2016 09:00,2615,20.5,20.5,91.0,7.0,3,0,0,1
19/04/2016 21:00,822,9.0,6.0,82.0,19.5,1,0,0,0
04/05/2015 21:00,267,13.5,13.5,88.0,22.5,7,1,0,0
28/10/2016 04:00,65,13.0,13.0,77.0,18.0,3,0,0,2
